31.21862127,12.53767005,25.278
31.28159499,6.871579079,25.278
31.27496116,7.11964704,25.278
31.24916928,2.09491761,25.242
31.34229635,9.360055022,25.242
31.34776805,13.29692676,25.453
31.35105452,6.045990222,25.453
31.36901383,0.618378064,25.453
31.42490583,11.1128966,25.488
31.45985974,1.850245344,25.488
31.4435686,8.351378723,25.389
31.51600852,6.448781005,25.389
31.51381584,10.51192932,25.389
31.56175582,11.26291737,25.571
31.54517794,4.964897717,25.571
31.5804327,0.866205458,25.571
31.58125626,2.416297438,25.5
31.60478166,7.618785945,25.5
31.62015374,7.867444053,25.5
31.60529667,5.717843394,25.635
31.61510971,5.140765242,25.635
31.59826591,3.001238867,25.635
31.60734756,0.127915609,25.635
31.64036939,3.483671338,25.795
31.61280382,0.692528033,25.795
31.64474071,3.988262283,25.795
31.67914298,6.612588707,25.795
31.66920928,4.963927993,25.692
31.64753952,0.199970057,25.692
31.66111501,10.09411393,25.692
31.66588929,7.935441986,25.692
31.66843691,8.01822367,25.536
31.70733897,11.34537259,25.536
31.70830211,4.223053363,25.536
31.75141548,5.292683492,25.536
31.79551932,5.457102572,25.415
31.90351191,8.928349999,25.415
31.9452393,8.430356057,25.415
32.0044592,3.480915296,25.415
32.06664481,9.093163481,25.248
32.07755795,1.83791424,25.248
32.18687188,4.137238654,25.248
32.25587726,9.424076276,25.248
32.3376483,5.453102386,25.413
32.42649413,6.029465035,25.413
32.46001008,1.588973907,25.413
32.53276548,3.418883233,25.413
32.64379168,3.805139589,25.447
32.69909829,5.642978184,25.447
32.74797629,8.704734804,25.447
32.83825905,8.207347623,25.447
32.88475359,3.585636549,25.366
32.91950186,4.984966458,25.366
32.97219954,8.37409676,25.366
32.98783468,8.125352661,25.366
32.97817085,6.552766445,25.316
32.98813458,2.92873156,25.316
33.02780241,5.397705847,25.316
33.0539766,4.16249338,25.316
33.09696588,0.353927396,25.56
33.04436197,6.222812786,25.56
33.09501847,6.884085181,25.56
33.10324437,9.288747744,25.56
33.13856516,14.49294429,25.557
33.08589103,9.95477684,25.557
33.08430922,18.00044263,25.557
33.16700333,16.62441019,25.557
33.18091043,9.955348281,25.692
33.14818658,5.20049089,25.692
33.21708406,1.287888269,25.692
33.1800744,0.517488179,25.692
33.2275436,2.240533708,25.684
33.20798961,0.549285355,25.684
33.25590694,9.040204743,25.684
33.26951424,11.71133142,25.684
33.24216745,8.541725701,25.58
33.23284596,16.96793709,25.58
33.20192115,13.8158053,25.58
33.10822787,8.374932832,25.58
33.0585217,13.56142118,25.3
33.0447469,15.08694092,25.3
32.97060557,10.45458463,25.3
32.89174864,2.681635877,25.3
32.86983997,3.421104515,25.222
32.78999077,0.520017612,25.222
32.72515873,0.84864119,25.222
32.65071891,5.450913866,25.222
32.59387284,3.969908516,25.237
32.5119288,0.3806192,25.237
32.4391031,2.760782536,25.237
32.34038469,5.888078539,25.237
32.26023722,1.527779509,25.225
32.1168423,2.330167172,25.225
32.03432281,6.775031234,25.225
31.8572085,11.93010844,25.225
31.77618928,11.93073149,25.386
31.59676396,6.708625566,25.386
31.52930664,7.535412155,25.386
31.38632934,5.551227026,25.386
31.26981122,15.16049183,25.47
31.18227569,5.549640009,25.47
31.06437868,8.111923943,25.47
30.9634161,10.85846334,25.47
30.85931868,19.02569412,25.562
30.70023382,10.10479866,25.562
30.58633903,11.77668202,25.562
30.37525249,10.85368438,25.562
30.2115753,11.10324065,25.781
29.97471514,8.766732482,25.781
29.7950194,11.93770698,25.781
29.64026031,4.711915391,25.781
29.44620822,5.616670005,25.975
29.24847686,8.759770955,25.975
29.08467712,16.16604271,25.975
28.86381098,16.76364126,25.975
28.73322962,9.836190697,26.178
28.58698312,5.442480581,26.178
28.53636743,7.507861736,26.178
28.47416694,1.379425336,26.178
28.38403816,0.589016846,26.219
28.33010951,1.327082737,26.219
28.25853488,1.408292989,26.219
28.1837786,1.817894909,26.219
28.11456189,0.339434264,26.089
28.04853351,0.56411749,26.089
27.97355542,5.765075689,26.089
27.85524072,6.258950463,26.089
27.74054073,5.597038985,26.093
27.60839705,9.572842454,26.093
27.4974937,11.24185086,26.093
27.41367035,6.005286126,26.093
27.40505959,0.658059482,26.187
27.3924179,0.90412223,26.187
27.4270128,4.438850715,26.187
27.53797674,4.605111707,26.187
27.67524798,6.091414409,26.285
27.80480368,7.996294301,26.285
28.00597825,2.226279892,26.285
28.24006944,0.423094041,26.285
28.48796051,6.34928372,26.359
28.72264432,3.385525602,26.359
28.92299743,16.42127284,26.359
29.19450498,6.770251171,26.359
29.4368873,0.68295001,26.369
29.61227714,10.3455832,26.369
29.82403929,19.01755595,26.369
25.61382202,213.6321727,26.369
25.72103511,214.1721533,26.372
30.28682526,12.61443142,26.372
30.26737451,19.63069861,26.372
30.15465484,22.1810714,26.372
29.80142849,24.68675832,26.37
29.12049505,31.19995365,26.37
28.66862117,40.00786108,26.369
28.19332619,42.07771746,26.369
27.67104691,27.50608047,26.369
27.13179286,17.4318325,26.369
26.66007792,39.99102962,26.378
26.1330228,46.31094513,26.378
25.58209786,43.62700681,26.378
25.00814095,50.39308527,26.378
